pre_depth;post_depth;offset;action;timestamp;operation;pid;size
1;0;539332608;C;1.509140343;OP_WRITE;0;4096
0;1;144560128;D;1.509827788;OP_WRITE;3679;4096
1;0;144560128;C;1.509855302;OP_WRITE;0;4096
0;1;539336704;D;1.509893070;OP_WRITE;3628;16384
1;0;539336704;C;1.509952964;OP_WRITE;0;16384
0;1;539353088;D;1.509968329;OP_WRITE;37;4096
1;0;539353088;C;1.509995590;OP_WRITE;0;4096
0;1;144564224;D;1.510683116;OP_WRITE;3679;4096
1;0;144564224;C;1.510710690;OP_WRITE;0;4096
0;1;539357184;D;1.510722002;OP_WRITE;3628;16384
1;0;539357184;C;1.510779036;OP_WRITE;0;16384
0;1;539373568;D;1.510786575;OP_WRITE;37;4096
1;0;539373568;C;1.510855439;OP_WRITE;0;4096
0;1;144568320;D;1.511585790;OP_WRITE;3679;4096
1;0;144568320;C;1.511614019;OP_WRITE;0;4096
0;1;539377664;D;1.511626601;OP_WRITE;3628;16384
1;0;539377664;C;1.511683215;OP_WRITE;0;16384
0;1;539394048;D;1.511689730;OP_WRITE;37;4096
1;0;539394048;C;1.511717421;OP_WRITE;0;4096
0;1;144572416;D;1.512408832;OP_WRITE;3679;4096
1;0;144572416;C;1.512436731;OP_WRITE;0;4096
0;1;539398144;D;1.512447461;OP_WRITE;3628;16384
1;0;539398144;C;1.512504835;OP_WRITE;0;16384
0;1;539414528;D;1.512511273;OP_WRITE;37;4096
1;0;539414528;C;1.512538877;OP_WRITE;0;4096
0;1;144576512;D;1.513228211;OP_WRITE;3679;4096
1;0;144576512;C;1.513256896;OP_WRITE;0;4096
0;1;539418624;D;1.513267379;OP_WRITE;3628;16384
1;0;539418624;C;1.513324809;OP_WRITE;0;16384
0;1;539435008;D;1.513331219;OP_WRITE;37;4096
1;0;539435008;C;1.513358600;OP_WRITE;0;4096
0;1;144580608;D;1.514044028;OP_WRITE;3679;4096
1;0;144580608;C;1.514071864;OP_WRITE;0;4096
0;1;539439104;D;1.514082283;OP_WRITE;3628;16384
1;0;539439104;C;1.514138791;OP_WRITE;0;16384
0;1;539455488;D;1.514145232;OP_WRITE;37;4096
1;0;539455488;C;1.514172066;OP_WRITE;0;4096
0;1;144584704;D;1.514862339;OP_WRITE;3679;4096
1;0;144584704;C;1.514890264;OP_WRITE;0;4096
0;1;539459584;D;1.514900690;OP_WRITE;3628;16384
1;0;539459584;C;1.514957055;OP_WRITE;0;16384
0;1;539475968;D;1.514963417;OP_WRITE;37;4096
1;0;539475968;C;1.514990335;OP_WRITE;0;4096
0;1;144588800;D;1.515715855;OP_WRITE;3679;4096
1;0;144588800;C;1.515744001;OP_WRITE;0;4096
0;1;539480064;D;1.515754821;OP_WRITE;3628;16384
1;0;539480064;C;1.515812275;OP_WRITE;0;16384
0;1;539496448;D;1.515818754;OP_WRITE;37;4096
1;0;539496448;C;1.515847282;OP_WRITE;0;4096
0;1;144592896;D;1.516559784;OP_WRITE;3679;4096
1;0;144592896;C;1.516587698;OP_WRITE;0;4096
0;1;539500544;D;1.516598253;OP_WRITE;3628;16384
1;0;539500544;C;1.516655259;OP_WRITE;0;16384
0;1;539516928;D;1.516661474;OP_WRITE;37;4096
1;0;539516928;C;1.516689007;OP_WRITE;0;4096
0;1;144596992;D;1.517398232;OP_WRITE;3679;4096
1;0;144596992;C;1.517427288;OP_WRITE;0;4096
0;1;539521024;D;1.517439912;OP_WRITE;3628;16384
1;0;539521024;C;1.517498598;OP_WRITE;0;16384
0;1;539537408;D;1.517507549;OP_WRITE;37;4096
1;0;539537408;C;1.517534424;OP_WRITE;0;4096
0;1;144601088;D;1.518219142;OP_WRITE;3679;4096
1;0;144601088;C;1.518246809;OP_WRITE;0;4096
0;1;539541504;D;1.518257198;OP_WRITE;3628;16384
1;0;539541504;C;1.518313578;OP_WRITE;0;16384
0;1;539557888;D;1.518319958;OP_WRITE;37;4096
1;0;539557888;C;1.518346737;OP_WRITE;0;4096
0;1;144605184;D;1.519058974;OP_WRITE;3679;4096
1;0;144605184;C;1.519086862;OP_WRITE;0;4096
0;1;539561984;D;1.519097710;OP_WRITE;3628;16384
1;0;539561984;C;1.519154130;OP_WRITE;0;16384
0;1;539578368;D;1.519160463;OP_WRITE;37;4096
1;0;539578368;C;1.519187279;OP_WRITE;0;4096
0;1;144609280;D;1.519874437;OP_WRITE;3679;4096
1;0;144609280;C;1.519902043;OP_WRITE;0;4096
0;1;539582464;D;1.519912382;OP_WRITE;3628;16384
1;0;539582464;C;1.519969278;OP_WRITE;0;16384
0;1;539598848;D;1.519976427;OP_WRITE;37;4096
1;0;539598848;C;1.520045870;OP_WRITE;0;4096
0;1;144613376;D;1.520710058;OP_WRITE;3679;4096
1;0;144613376;C;1.520737885;OP_WRITE;0;4096
0;1;539602944;D;1.520748347;OP_WRITE;3628;16384
1;0;539602944;C;1.520805295;OP_WRITE;0;16384
0;1;539619328;D;1.520811391;OP_WRITE;37;4096
1;0;539619328;C;1.520838546;OP_WRITE;0;4096
0;1;144617472;D;1.521501355;OP_WRITE;3679;4096
1;0;144617472;C;1.521529338;OP_WRITE;0;4096
0;1;539623424;D;1.521539637;OP_WRITE;3628;16384
1;0;539623424;C;1.521597089;OP_WRITE;0;16384
0;1;539639808;D;1.521603193;OP_WRITE;37;4096
1;0;539639808;C;1.521630072;OP_WRITE;0;4096
0;1;144621568;D;1.522262932;OP_WRITE;3679;4096
1;0;144621568;C;1.522290638;OP_WRITE;0;4096
0;1;539643904;D;1.522300554;OP_WRITE;3628;16384
1;0;539643904;C;1.522357344;OP_WRITE;0;16384
0;1;539660288;D;1.522363205;OP_WRITE;37;4096
1;0;539660288;C;1.522390016;OP_WRITE;0;4096
0;1;144625664;D;1.523010642;OP_WRITE;3679;4096
1;0;144625664;C;1.523038677;OP_WRITE;0;4096
0;1;539664384;D;1.523049129;OP_WRITE;3628;16384
1;0;539664384;C;1.523105501;OP_WRITE;0;16384
0;1;539680768;D;1.523111282;OP_WRITE;37;4096
1;0;539680768;C;1.523137897;OP_WRITE;0;4096
0;1;144629760;D;1.523759190;OP_WRITE;3679;4096
1;0;144629760;C;1.523786900;OP_WRITE;0;4096
0;1;539684864;D;1.523796736;OP_WRITE;3628;16384
1;0;539684864;C;1.523853322;OP_WRITE;0;16384
0;1;539701248;D;1.523859104;OP_WRITE;37;4096
1;0;539701248;C;1.523929561;OP_WRITE;0;4096
0;1;144633856;D;1.524551874;OP_WRITE;3679;4096
1;0;144633856;C;1.524580038;OP_WRITE;0;4096
0;1;539705344;D;1.524589927;OP_WRITE;3628;16384
1;0;539705344;C;1.524646400;OP_WRITE;0;16384
0;1;539721728;D;1.524652354;OP_WRITE;37;4096
1;0;539721728;C;1.524679321;OP_WRITE;0;4096
0;1;144637952;D;1.525299423;OP_WRITE;3679;4096
1;0;144637952;C;1.525327414;OP_WRITE;0;4096
0;1;539725824;D;1.525337402;OP_WRITE;3628;16384
1;0;539725824;C;1.525394611;OP_WRITE;0;16384
0;1;539742208;D;1.525411815;OP_WRITE;37;4096
1;0;539742208;C;1.525438813;OP_WRITE;0;4096
0;1;144642048;D;1.526087965;OP_WRITE;3679;4096
1;0;144642048;C;1.526115821;OP_WRITE;0;4096
0;1;539746304;D;1.526125511;OP_WRITE;3628;16384
1;0;539746304;C;1.526182537;OP_WRITE;0;16384
0;1;539762688;D;1.526188490;OP_WRITE;37;4096
1;0;539762688;C;1.526215205;OP_WRITE;0;4096
0;1;144646144;D;1.526831890;OP_WRITE;3679;4096
1;0;144646144;C;1.526859734;OP_WRITE;0;4096
0;1;539766784;D;1.526869514;OP_WRITE;3628;16384
1;0;539766784;C;1.526925701;OP_WRITE;0;16384
0;1;539783168;D;1.526931503;OP_WRITE;37;4096
1;0;539783168;C;1.526958208;OP_WRITE;0;4096
0;1;144650240;D;1.527629920;OP_WRITE;3679;4096
1;0;144650240;C;1.527657721;OP_WRITE;0;4096
0;1;539787264;D;1.527667914;OP_WRITE;3628;16384
1;0;539787264;C;1.527724033;OP_WRITE;0;16384
0;1;539803648;D;1.527729890;OP_WRITE;37;4096
1;0;539803648;C;1.527756608;OP_WRITE;0;4096
0;1;144654336;D;1.528374577;OP_WRITE;3679;4096
1;0;144654336;C;1.528401952;OP_WRITE;0;4096
0;1;539807744;D;1.528411904;OP_WRITE;3628;16384
1;0;539807744;C;1.528468938;OP_WRITE;0;16384
0;1;539824128;D;1.528474707;OP_WRITE;37;4096
1;0;539824128;C;1.528501512;OP_WRITE;0;4096
0;1;144658432;D;1.529125597;OP_WRITE;3679;4096
1;0;144658432;C;1.529153719;OP_WRITE;0;4096
0;1;539828224;D;1.529163484;OP_WRITE;3628;16384
1;0;539828224;C;1.529220450;OP_WRITE;0;16384
0;1;539844608;D;1.529226254;OP_WRITE;37;4096
1;0;539844608;C;1.529253166;OP_WRITE;0;4096
0;1;144662528;D;1.529870045;OP_WRITE;3679;4096
1;0;144662528;C;1.529897755;OP_WRITE;0;4096
0;1;539848704;D;1.529907721;OP_WRITE;3628;16384
1;0;539848704;C;1.529965407;OP_WRITE;0;16384
0;1;539865088;D;1.529971208;OP_WRITE;37;4096
1;0;539865088;C;1.529997879;OP_WRITE;0;4096
0;1;144666624;D;1.530621503;OP_WRITE;3679;4096
1;0;144666624;C;1.530648955;OP_WRITE;0;4096
0;1;539869184;D;1.530658849;OP_WRITE;3628;16384
1;0;539869184;C;1.530714875;OP_WRITE;0;16384
0;1;539885568;D;1.530721295;OP_WRITE;37;4096
1;0;539885568;C;1.530747964;OP_WRITE;0;4096
0;1;144670720;D;1.531414980;OP_WRITE;3679;4096
1;0;144670720;C;1.531442589;OP_WRITE;0;4096
0;1;539889664;D;1.531452940;OP_WRITE;3628;16384
1;0;539889664;C;1.531509278;OP_WRITE;0;16384
0;1;539906048;D;1.531515070;OP_WRITE;37;4096
1;0;539906048;C;1.531542193;OP_WRITE;0;4096
0;1;144674816;D;1.532165288;OP_WRITE;3679;4096
1;0;144674816;C;1.532192779;OP_WRITE;0;4096
0;1;539910144;D;1.532203011;OP_WRITE;3628;16384
1;0;539910144;C;1.532259858;OP_WRITE;0;16384
0;1;539926528;D;1.532265860;OP_WRITE;37;4096
1;0;539926528;C;1.532336913;OP_WRITE;0;4096
0;1;144678912;D;1.532953827;OP_WRITE;3679;4096
1;0;144678912;C;1.532981959;OP_WRITE;0;4096
0;1;539930624;D;1.532991692;OP_WRITE;3628;16384
1;0;539930624;C;1.533050922;OP_WRITE;0;16384
0;1;539947008;D;1.533057130;OP_WRITE;37;4096
1;0;539947008;C;1.533085627;OP_WRITE;0;4096
0;1;144683008;D;1.533830476;OP_WRITE;3679;4096
1;0;144683008;C;1.533858988;OP_WRITE;0;4096
0;1;539951104;D;1.533871656;OP_WRITE;3628;16384
1;0;539951104;C;1.533929243;OP_WRITE;0;16384
0;1;539967488;D;1.533935785;OP_WRITE;37;4096
1;0;539967488;C;1.533962641;OP_WRITE;0;4096
0;1;144687104;D;1.534658837;OP_WRITE;3679;4096
1;0;144687104;C;1.534686437;OP_WRITE;0;4096
0;1;539971584;D;1.534696844;OP_WRITE;3628;16384
1;0;539971584;C;1.534753282;OP_WRITE;0;16384
0;1;539987968;D;1.534761260;OP_WRITE;37;4096
1;0;539987968;C;1.534788222;OP_WRITE;0;4096
0;1;144691200;D;1.535651829;OP_WRITE;3679;4096
1;0;144691200;C;1.535680542;OP_WRITE;0;4096
0;1;539992064;D;1.535691878;OP_WRITE;3628;16384
1;0;539992064;C;1.535748154;OP_WRITE;0;16384
0;1;540008448;D;1.535754641;OP_WRITE;37;4096
1;0;540008448;C;1.535781225;OP_WRITE;0;4096
0;1;144695296;D;1.536480449;OP_WRITE;3679;4096
1;0;144695296;C;1.536508068;OP_WRITE;0;4096
0;1;540012544;D;1.536518732;OP_WRITE;3628;16384
1;0;540012544;C;1.536577502;OP_WRITE;0;16384
0;1;540028928;D;1.536584476;OP_WRITE;37;4096
1;0;540028928;C;1.536659350;OP_WRITE;0;4096
0;1;144699392;D;1.537369869;OP_WRITE;3679;4096
1;0;144699392;C;1.537397918;OP_WRITE;0;4096
0;1;540033024;D;1.537408598;OP_WRITE;3628;16384
1;0;540033024;C;1.537465466;OP_WRITE;0;16384
0;1;540049408;D;1.537471821;OP_WRITE;37;4096
1;0;540049408;C;1.537499047;OP_WRITE;0;4096
0;1;144703488;D;1.538191634;OP_WRITE;3679;4096
1;0;144703488;C;1.538219446;OP_WRITE;0;4096
0;1;540053504;D;1.538230009;OP_WRITE;3628;16384
1;0;540053504;C;1.538287415;OP_WRITE;0;16384
0;1;540069888;D;1.538293578;OP_WRITE;37;4096
1;0;540069888;C;1.538320910;OP_WRITE;0;4096
0;1;144707584;D;1.539014210;OP_WRITE;3679;4096
1;0;144707584;C;1.539042309;OP_WRITE;0;4096
0;1;540073984;D;1.539054652;OP_WRITE;3628;16384
1;0;540073984;C;1.539111597;OP_WRITE;0;16384
0;1;540090368;D;1.539117898;OP_WRITE;37;4096
1;0;540090368;C;1.539145046;OP_WRITE;0;4096
0;1;144711680;D;1.539837025;OP_WRITE;3679;4096
1;0;144711680;C;1.539864726;OP_WRITE;0;4096
0;1;540094464;D;1.539876717;OP_WRITE;3628;16384
1;0;540094464;C;1.539933257;OP_WRITE;0;16384
0;1;540110848;D;1.539939472;OP_WRITE;37;4096
1;0;540110848;C;1.539966334;OP_WRITE;0;4096
0;1;144715776;D;1.540660116;OP_WRITE;3679;4096
1;0;144715776;C;1.540687722;OP_WRITE;0;4096
0;1;540114944;D;1.540701335;OP_WRITE;3628;16384
1;0;540114944;C;1.540757471;OP_WRITE;0;16384
0;1;540131328;D;1.540763776;OP_WRITE;37;4096
1;0;540131328;C;1.540791038;OP_WRITE;0;4096
0;1;144719872;D;1.541482316;OP_WRITE;3679;4096
1;0;144719872;C;1.541510242;OP_WRITE;0;4096
0;1;540135424;D;1.541522173;OP_WRITE;3628;16384
1;0;540135424;C;1.541586712;OP_WRITE;0;16384
0;1;540151808;D;1.541593100;OP_WRITE;37;4096
1;0;540151808;C;1.541620209;OP_WRITE;0;4096
0;1;144723968;D;1.542334593;OP_WRITE;3679;4096
1;0;144723968;C;1.542362358;OP_WRITE;0;4096
0;1;540155904;D;1.542375617;OP_WRITE;3628;16384
1;0;540155904;C;1.542432811;OP_WRITE;0;16384
0;1;540172288;D;1.542439854;OP_WRITE;37;4096
1;0;540172288;C;1.542467730;OP_WRITE;0;4096
0;1;144728064;D;1.543185812;OP_WRITE;3679;4096
1;0;144728064;C;1.543214312;OP_WRITE;0;4096
0;1;540176384;D;1.543226774;OP_WRITE;3628;16384
1;0;540176384;C;1.543284635;OP_WRITE;0;16384
0;1;540192768;D;1.543291107;OP_WRITE;37;4096
1;0;540192768;C;1.543318553;OP_WRITE;0;4096
0;1;144732160;D;1.544033713;OP_WRITE;3679;4096
1;0;144732160;C;1.544061681;OP_WRITE;0;4096
0;1;540196864;D;1.544074991;OP_WRITE;3628;16384
1;0;540196864;C;1.544131642;OP_WRITE;0;16384
0;1;540213248;D;1.544137869;OP_WRITE;37;4096
1;0;540213248;C;1.544164714;OP_WRITE;0;4096
0;1;144736256;D;1.544875801;OP_WRITE;3679;4096
1;0;144736256;C;1.544903485;OP_WRITE;0;4096
0;1;540217344;D;1.544916586;OP_WRITE;3628;16384
1;0;540217344;C;1.544973083;OP_WRITE;0;16384
0;1;540233728;D;1.544979550;OP_WRITE;37;4096
1;0;540233728;C;1.545006689;OP_WRITE;0;4096
0;1;144740352;D;1.545707404;OP_WRITE;3679;4096
1;0;144740352;C;1.545735215;OP_WRITE;0;4096
0;1;540237824;D;1.545747139;OP_WRITE;3628;16384
1;0;540237824;C;1.545804275;OP_WRITE;0;16384
0;1;540254208;D;1.545810723;OP_WRITE;37;4096
1;0;540254208;C;1.545880875;OP_WRITE;0;4096
0;1;144744448;D;1.546574098;OP_WRITE;3679;4096
1;0;144744448;C;1.546602054;OP_WRITE;0;4096
0;1;540258304;D;1.546614223;OP_WRITE;3628;16384
1;0;540258304;C;1.546671143;OP_WRITE;0;16384
0;1;540274688;D;1.546677294;OP_WRITE;37;4096
1;0;540274688;C;1.546704117;OP_WRITE;0;4096
0;1;144748544;D;1.547439134;OP_WRITE;3679;4096
1;0;144748544;C;1.547467292;OP_WRITE;0;4096
0;1;540278784;D;1.547479509;OP_WRITE;3628;16384
1;0;540278784;C;1.547536775;OP_WRITE;0;16384
0;1;540295168;D;1.547543060;OP_WRITE;37;4096
1;0;540295168;C;1.547570163;OP_WRITE;0;4096
0;1;144752640;D;1.548267850;OP_WRITE;3679;4096
1;0;144752640;C;1.548295914;OP_WRITE;0;4096
0;1;540299264;D;1.548308757;OP_WRITE;3628;16384
1;0;540299264;C;1.548365452;OP_WRITE;0;16384
0;1;540315648;D;1.548371843;OP_WRITE;37;4096
1;0;540315648;C;1.548398689;OP_WRITE;0;4096
0;1;144756736;D;1.549092785;OP_WRITE;3679;4096
1;0;144756736;C;1.549121180;OP_WRITE;0;4096
0;1;540319744;D;1.549133166;OP_WRITE;3628;16384
1;0;540319744;C;1.549189837;OP_WRITE;0;16384
0;1;540336128;D;1.549196137;OP_WRITE;37;4096
1;0;540336128;C;1.549222947;OP_WRITE;0;4096
0;1;144760832;D;1.549913603;OP_WRITE;3679;4096
1;0;144760832;C;1.549941457;OP_WRITE;0;4096
0;1;540340224;D;1.549954943;OP_WRITE;3628;16384
1;0;540340224;C;1.550011793;OP_WRITE;0;16384
0;1;540356608;D;1.550018067;OP_WRITE;37;4096
1;0;540356608;C;1.550088370;OP_WRITE;0;4096
0;1;144764928;D;1.550783138;OP_WRITE;3679;4096
1;0;144764928;C;1.550811145;OP_WRITE;0;4096
0;1;540360704;D;1.550823139;OP_WRITE;3628;16384
1;0;540360704;C;1.550879756;OP_WRITE;0;16384
0;1;540377088;D;1.550885958;OP_WRITE;37;4096
1;0;540377088;C;1.550913151;OP_WRITE;0;4096
0;1;144769024;D;1.551642684;OP_WRITE;3679;4096
1;0;144769024;C;1.551670745;OP_WRITE;0;4096
0;1;540381184;D;1.551684319;OP_WRITE;3628;16384
1;0;540381184;C;1.551741398;OP_WRITE;0;16384
0;1;540397568;D;1.551747763;OP_WRITE;37;4096
1;0;540397568;C;1.551775047;OP_WRITE;0;4096
0;1;144773120;D;1.552475132;OP_WRITE;3679;4096
1;0;144773120;C;1.552503068;OP_WRITE;0;4096
0;1;540401664;D;1.552515831;OP_WRITE;3628;16384
1;0;540401664;C;1.552572913;OP_WRITE;0;16384
0;1;540418048;D;1.552579163;OP_WRITE;37;4096
1;0;540418048;C;1.552605941;OP_WRITE;0;4096
0;1;144777216;D;1.553296039;OP_WRITE;3679;4096
1;0;144777216;C;1.553323907;OP_WRITE;0;4096
0;1;540422144;D;1.553337136;OP_WRITE;3628;16384
1;0;540422144;C;1.553393663;OP_WRITE;0;16384
0;1;540438528;D;1.553399881;OP_WRITE;37;4096
1;0;540438528;C;1.553426727;OP_WRITE;0;4096
0;1;144781312;D;1.554122023;OP_WRITE;3679;4096
1;0;144781312;C;1.554150129;OP_WRITE;0;4096
0;1;540442624;D;1.554160611;OP_WRITE;3628;16384
1;0;540442624;C;1.554216994;OP_WRITE;0;16384
0;1;540459008;D;1.554223974;OP_WRITE;37;4096
1;0;540459008;C;1.554250872;OP_WRITE;0;4096
0;1;144785408;D;1.554960933;OP_WRITE;3679;4096
1;0;144785408;C;1.554989445;OP_WRITE;0;4096
0;1;540463104;D;1.555003071;OP_WRITE;3628;16384
1;0;540463104;C;1.555060490;OP_WRITE;0;16384
0;1;540479488;D;1.555066950;OP_WRITE;37;4096
1;0;540479488;C;1.555093917;OP_WRITE;0;4096
0;1;144789504;D;1.555787252;OP_WRITE;3679;4096
1;0;144789504;C;1.555815109;OP_WRITE;0;4096
0;1;540483584;D;1.555827967;OP_WRITE;3628;16384
1;0;540483584;C;1.555884751;OP_WRITE;0;16384
0;1;540499968;D;1.555890938;OP_WRITE;37;4096
1;0;540499968;C;1.555918264;OP_WRITE;0;4096
0;1;144793600;D;1.556622686;OP_WRITE;3679;4096
1;0;144793600;C;1.556650680;OP_WRITE;0;4096
0;1;540504064;D;1.556664343;OP_WRITE;3628;16384
1;0;540504064;C;1.556721492;OP_WRITE;0;16384
0;1;540520448;D;1.556727895;OP_WRITE;37;4096
1;0;540520448;C;1.556754610;OP_WRITE;0;4096
0;1;144797696;D;1.557462697;OP_WRITE;3679;4096
1;0;144797696;C;1.557490914;OP_WRITE;0;4096
0;1;540524544;D;1.557504090;OP_WRITE;3628;16384
1;0;540524544;C;1.557560524;OP_WRITE;0;16384
0;1;540540928;D;1.557566778;OP_WRITE;37;4096
1;0;540540928;C;1.557593715;OP_WRITE;0;4096
0;1;144801792;D;1.558293424;OP_WRITE;3679;4096
1;0;144801792;C;1.558321172;OP_WRITE;0;4096
0;1;540545024;D;1.558362020;OP_WRITE;3628;16384
1;0;540545024;C;1.558421926;OP_WRITE;0;16384
0;1;540561408;D;1.558434436;OP_WRITE;37;4096
1;0;540561408;C;1.558461616;OP_WRITE;0;4096
0;1;144805888;D;1.559173692;OP_WRITE;3679;4096
1;0;144805888;C;1.559201825;OP_WRITE;0;4096
0;1;540565504;D;1.559244309;OP_WRITE;3628;16384
1;0;540565504;C;1.559305282;OP_WRITE;0;16384
0;1;540581888;D;1.559318918;OP_WRITE;37;4096
1;0;540581888;C;1.559385646;OP_WRITE;0;4096
0;1;144809984;D;1.560060185;OP_WRITE;3679;4096
1;0;144809984;C;1.560088260;OP_WRITE;0;4096
0;1;540585984;D;1.560125983;OP_WRITE;3628;16384
1;0;540585984;C;1.560186328;OP_WRITE;0;16384
0;1;540602368;D;1.560201037;OP_WRITE;37;4096
1;0;540602368;C;1.560228401;OP_WRITE;0;4096
0;1;144814080;D;1.560905235;OP_WRITE;3679;4096
1;0;144814080;C;1.560932831;OP_WRITE;0;4096
0;1;540606464;D;1.560946665;OP_WRITE;3628;16384
1;0;540606464;C;1.561004232;OP_WRITE;0;16384
0;1;540622848;D;1.561011387;OP_WRITE;37;4096
1;0;540622848;C;1.561038239;OP_WRITE;0;4096
0;1;144818176;D;1.561712624;OP_WRITE;3679;4096
1;0;144818176;C;1.561740388;OP_WRITE;0;4096
0;1;540626944;D;1.561753540;OP_WRITE;3628;16384
1;0;540626944;C;1.561810408;OP_WRITE;0;16384
0;1;540643328;D;1.561816875;OP_WRITE;37;4096
1;0;540643328;C;1.561843589;OP_WRITE;0;4096
0;1;144822272;D;1.562519768;OP_WRITE;3679;4096
1;0;144822272;C;1.562547214;OP_WRITE;0;4096
0;1;540647424;D;1.562559030;OP_WRITE;3628;16384
1;0;540647424;C;1.562615465;OP_WRITE;0;16384
0;1;540663808;D;1.562621682;OP_WRITE;37;4096
1;0;540663808;C;1.562648660;OP_WRITE;0;4096
0;1;144826368;D;1.563326054;OP_WRITE;3679;4096
1;0;144826368;C;1.563353499;OP_WRITE;0;4096
0;1;540667904;D;1.563367393;OP_WRITE;3628;16384
1;0;540667904;C;1.563424122;OP_WRITE;0;16384
0;1;540684288;D;1.563430410;OP_WRITE;37;4096
1;0;540684288;C;1.563500558;OP_WRITE;0;4096
0;1;144830464;D;1.564169621;OP_WRITE;3679;4096
1;0;144830464;C;1.564197604;OP_WRITE;0;4096
0;1;540688384;D;1.564210318;OP_WRITE;3628;16384
1;0;540688384;C;1.564266835;OP_WRITE;0;16384
0;1;540704768;D;1.564272923;OP_WRITE;37;4096
1;0;540704768;C;1.564300365;OP_WRITE;0;4096
0;1;144834560;D;1.564972188;OP_WRITE;3679;4096
1;0;144834560;C;1.564999849;OP_WRITE;0;4096
0;1;540708864;D;1.565011351;OP_WRITE;3628;16384
1;0;540708864;C;1.565068569;OP_WRITE;0;16384
0;1;540725248;D;1.565074877;OP_WRITE;37;4096
1;0;540725248;C;1.565101991;OP_WRITE;0;4096
0;1;144838656;D;1.565777065;OP_WRITE;3679;4096
1;0;144838656;C;1.565804983;OP_WRITE;0;4096
0;1;540729344;D;1.565817846;OP_WRITE;3628;16384
1;0;540729344;C;1.565875308;OP_WRITE;0;16384
0;1;540745728;D;1.565881709;OP_WRITE;37;4096
1;0;540745728;C;1.565908502;OP_WRITE;0;4096
0;1;144842752;D;1.566605134;OP_WRITE;3679;4096
1;0;144842752;C;1.566632653;OP_WRITE;0;4096
0;1;540749824;D;1.566644752;OP_WRITE;3628;16384
1;0;540749824;C;1.566701146;OP_WRITE;0;16384
0;1;540766208;D;1.566707311;OP_WRITE;37;4096
1;0;540766208;C;1.566734120;OP_WRITE;0;4096
0;1;144846848;D;1.567656549;OP_WRITE;3679;4096
1;0;144846848;C;1.567685656;OP_WRITE;0;4096
0;1;540770304;D;1.567700402;OP_WRITE;3628;16384
1;0;540770304;C;1.567757663;OP_WRITE;0;16384
0;1;540786688;D;1.567766676;OP_WRITE;37;4096
1;0;540786688;C;1.567793645;OP_WRITE;0;4096
0;1;144850944;D;1.568485411;OP_WRITE;3679;4096
1;0;144850944;C;1.568513705;OP_WRITE;0;4096
0;1;540790784;D;1.568525905;OP_WRITE;3628;16384
1;0;540790784;C;1.568583183;OP_WRITE;0;16384
0;1;540807168;D;1.568589620;OP_WRITE;37;4096
1;0;540807168;C;1.568616470;OP_WRITE;0;4096
0;1;144855040;D;1.569303919;OP_WRITE;3679;4096
1;0;144855040;C;1.569331611;OP_WRITE;0;4096
0;1;540811264;D;1.569344962;OP_WRITE;3628;16384
1;0;540811264;C;1.569402037;OP_WRITE;0;16384
0;1;540827648;D;1.569408407;OP_WRITE;37;4096
1;0;540827648;C;1.569435981;OP_WRITE;0;4096
0;1;144859136;D;1.570123400;OP_WRITE;3679;4096
1;0;144859136;C;1.570151096;OP_WRITE;0;4096
0;1;540831744;D;1.570163439;OP_WRITE;3628;16384
1;0;540831744;C;1.570220857;OP_WRITE;0;16384
0;1;540848128;D;1.570228207;OP_WRITE;37;4096
1;0;540848128;C;1.570255158;OP_WRITE;0;4096
0;1;144863232;D;1.570941116;OP_WRITE;3679;4096
1;0;144863232;C;1.570968882;OP_WRITE;0;4096
0;1;540852224;D;1.570979438;OP_WRITE;3628;16384
1;0;540852224;C;1.571036272;OP_WRITE;0;16384
0;1;540868608;D;1.571042839;OP_WRITE;37;4096
1;0;540868608;C;1.571069701;OP_WRITE;0;4096
0;1;144867328;D;1.571756149;OP_WRITE;3679;4096
1;0;144867328;C;1.571783702;OP_WRITE;0;4096
0;1;540872704;D;1.571797289;OP_WRITE;3628;16384
1;0;540872704;C;1.571853814;OP_WRITE;0;16384
0;1;540889088;D;1.571860221;OP_WRITE;37;4096
1;0;540889088;C;1.571887179;OP_WRITE;0;4096
0;1;144871424;D;1.572574784;OP_WRITE;3679;4096
1;0;144871424;C;1.572602401;OP_WRITE;0;4096
0;1;540893184;D;1.572614721;OP_WRITE;3628;16384
1;0;540893184;C;1.572671691;OP_WRITE;0;16384
0;1;540909568;D;1.572677990;OP_WRITE;37;4096
1;0;540909568;C;1.572752998;OP_WRITE;0;4096
0;1;144875520;D;1.573435421;OP_WRITE;3679;4096
1;0;144875520;C;1.573463632;OP_WRITE;0;4096
0;1;540913664;D;1.573476962;OP_WRITE;3628;16384
1;0;540913664;C;1.573534049;OP_WRITE;0;16384
0;1;540930048;D;1.573540421;OP_WRITE;37;4096
1;0;540930048;C;1.573567279;OP_WRITE;0;4096
0;1;144879616;D;1.574254922;OP_WRITE;3679;4096
1;0;144879616;C;1.574283054;OP_WRITE;0;4096
0;1;540934144;D;1.574296411;OP_WRITE;3628;16384
1;0;540934144;C;1.574353897;OP_WRITE;0;16384
0;1;540950528;D;1.574360159;OP_WRITE;37;4096
1;0;540950528;C;1.574388091;OP_WRITE;0;4096
0;1;144883712;D;1.575090213;OP_WRITE;3679;4096
